locus_tag	ftype	length_bp	gene	EC_number	COG	product
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01626	CDS	948	ddpF		COG1124	putative D,D-dipeptide transport ATP-binding protein DdpF
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01627	CDS	1023	ddpD_2		COG0444	putative D,D-dipeptide transport ATP-binding protein DdpD
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01628	CDS	912	ddpC_3		COG1173	putative D,D-dipeptide transport system permease protein DdpC
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01629	CDS	1017	ddpB_1		COG0601	putative D,D-dipeptide transport system permease protein DdpB
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01630	CDS	1578	ddpA_2		COG0747	putative D,D-dipeptide-binding periplasmic protein DdpA
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01631	CDS	582	ddpX	3.4.13.22	COG2173	D-alanyl-D-alanine dipeptidase
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01632	CDS	873				hypothetical protein
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01633	CDS	357		3.9.1.-	COG0537	Purine nucleoside phosphoramidase
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01634	CDS	582	lpoB		COG3417	Penicillin-binding protein activator LpoB
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01635	CDS	861	thiK	2.7.1.89		Thiamine kinase
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01636	CDS	1029	nagZ	3.2.1.52	COG1472	Beta-hexosaminidase
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01637	CDS	1305	ndh	1.6.99.3	COG1252	NADH dehydrogenase
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01638	CDS	540				hypothetical protein
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01639	CDS	1353	dnaK_1		COG0443	Chaperone protein DnaK
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01640	CDS	3453	mfd	3.6.4.-	COG1197	Transcription-repair-coupling factor
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01641	CDS	1203	lolC		COG4591	Lipoprotein-releasing system transmembrane protein LolC
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01642	CDS	708	lolD_2	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01643	CDS	1248	lolE		COG4591	Lipoprotein-releasing system transmembrane protein LolE
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01644	CDS	948	nagK	2.7.1.59	COG1940	N-acetyl-D-glucosamine kinase
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01645	CDS	831	cobB	2.3.1.286	COG0846	NAD-dependent protein deacylase
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01646	CDS	717	anr			Transcriptional activator protein Anr
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01647	CDS	345				hypothetical protein
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01648	CDS	765	COQ5_1	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01649	CDS	1038	btuC		COG4139	Vitamin B12 import system permease protein BtuC
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01650	CDS	555	btuE	1.11.1.15	COG0386	Thioredoxin/glutathione peroxidase BtuE
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01651	CDS	774	btuD_7	7.6.2.8	COG4138	Vitamin B12 import ATP-binding protein BtuD
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01652	CDS	495				hypothetical protein
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01653	CDS	1017	lplA	6.3.1.20	COG0095	Lipoate-protein ligase A
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01654	CDS	1452	selO	2.7.7.-	COG0397	Protein adenylyltransferase SelO
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01655	CDS	798	hmuV	3.6.3.-	COG4559	Hemin import ATP-binding protein HmuV
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01656	CDS	1005	hmuU_1		COG0609	Hemin transport system permease protein HmuU
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01657	CDS	819	hmuT		COG4558	Hemin-binding periplasmic protein HmuT
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01658	CDS	1053	hemS		COG3720	Hemin transport protein HemS
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01659	CDS	1038	aroH	2.5.1.54	COG0722	Phospho-2-dehydro-3-deoxyheptonate aldolase, Trp-sensitive
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01660	CDS	822	ppsR	2.7.11.33	COG1806	Phosphoenolpyruvate synthase regulatory protein
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01661	CDS	2379	ppsA	2.7.9.2	COG0574	Phosphoenolpyruvate synthase
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01662	CDS	1047	apbE	2.7.1.180	COG1477	FAD:protein FMN transferase
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01663	CDS	90				hypothetical protein
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01664	CDS	1116	ydiK		COG0628	Putative transport protein YdiK
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01665	CDS	3054			COG0247	putative protein
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01666	CDS	417	menI	3.1.2.28	COG2050	1,4-dihydroxy-2-naphthoyl-CoA hydrolase
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01667	CDS	402				hypothetical protein
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01668	CDS	372	sufA		COG0316	Protein SufA
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01669	CDS	1500	sufB		COG0719	FeS cluster assembly protein SufB
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01670	CDS	747	sufC		COG0396	putative ATP-dependent transporter SufC
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01671	CDS	1344	sufD		COG0719	FeS cluster assembly protein SufD
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01672	CDS	1224	sufS	2.8.1.7	COG0520	Cysteine desulfurase
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01673	CDS	417	sufE		COG2166	Cysteine desulfuration protein SufE
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01674	CDS	1008	ycfS	2.-.-.-	COG1376	putative L,D-transpeptidase YcfS
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01675	CDS	237	lpp1			Major outer membrane lipoprotein Lpp 1
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01676	CDS	1413	pykF	2.7.1.40	COG0469	Pyruvate kinase I
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01677	CDS	864	licT_2		COG3711	Transcription antiterminator LicT
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01678	CDS	1884	bglF_1		COG1263	PTS system beta-glucoside-specific EIIBCA component
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01679	CDS	1395	bglB_1	3.2.1.86	COG2723	6-phospho-beta-glucosidase BglB
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01680	CDS	1620	bglH		COG4580	Cryptic outer membrane porin BglH
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01681	CDS	1179	axe1-6A		COG2382	Carbohydrate acetyl esterase/feruloyl esterase
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01682	CDS	1635	pcp_1	3.4.21.100		Pseudomonalisin
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01683	CDS	1242				hypothetical protein
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01684	CDS	1077				hypothetical protein
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01685	CDS	1122				hypothetical protein
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01686	CDS	945				hypothetical protein
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01687	CDS	1041				hypothetical protein
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01688	tRNA	77				tRNA-Val(gac)
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01689	CDS	2175	katG	1.11.1.21	COG0376	Catalase-peroxidase
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01690	CDS	1059				hypothetical protein
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01691	CDS	816				hypothetical protein
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01692	CDS	792	cmpD	3.6.3.-		Bicarbonate transport ATP-binding protein CmpD
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01693	CDS	738				hypothetical protein
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01694	CDS	636				hypothetical protein
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01695	CDS	3630	carB_1			Carbamoyl-phosphate synthase large chain
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01696	tRNA	77				tRNA-Val(gac)
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01697	CDS	1374	mdtK		COG0534	Multidrug resistance protein MdtK
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01698	CDS	636	ribC	2.5.1.9	COG0307	Riboflavin synthase
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01699	CDS	1152	cfa	2.1.1.79	COG2230	Cyclopropane-fatty-acyl-phospholipid synthase
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01700	CDS	1026	purR		COG1609	HTH-type transcriptional repressor PurR
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01701	CDS	852	mepH	3.4.-.-	COG0791	Murein DD-endopeptidase MepH
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01702	CDS	351	grxD		COG0278	Glutaredoxin 4
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01703	CDS	672	rnt	3.1.13.-	COG0847	Ribonuclease T
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01704	CDS	408	gloA	4.4.1.5	COG0346	Lactoylglutathione lyase
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01705	CDS	240				hypothetical protein
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01706	CDS	438	slyA			Transcriptional regulator SlyA
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01707	CDS	468	slyB		COG3133	Outer membrane lipoprotein SlyB
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01708	CDS	1113	anmK	2.7.1.170	COG2377	Anhydro-N-acetylmuramic acid kinase
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01709	CDS	318	mliC		COG3895	Membrane-bound lysozyme inhibitor of C-type lysozyme
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01710	CDS	684	pdxH	1.4.3.5	COG0259	Pyridoxine/pyridoxamine 5'-phosphate oxidase
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01711	CDS	1278	tyrS	6.1.1.1	COG0162	Tyrosine--tRNA ligase
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01712	CDS	858	pdxY	2.7.1.35	COG2240	Pyridoxal kinase PdxY
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01713	CDS	609	gstB_2	2.5.1.18	COG0625	Glutathione S-transferase GST-6.0
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01714	CDS	2673	acnA	4.2.1.3	COG1048	Aconitate hydratase A
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01715	CDS	594	ribA	3.5.4.25	COG0807	GTP cyclohydrolase-2
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01716	CDS	780	pgpB	3.1.3.27	COG0671	Phosphatidylglycerophosphatase B
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01717	CDS	306	lapA		COG3771	Lipopolysaccharide assembly protein A
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01718	CDS	1170	lapB		COG2956	Lipopolysaccharide assembly protein B
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01719	CDS	741	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01720	CDS	330	yciH		COG0023	putative protein YciH
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01721	CDS	2064	cstA		COG1966	Peptide transporter CstA
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01722	CDS	1935	rnb	3.1.13.1	COG4776	Exoribonuclease 2
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01723	CDS	2313	ydeP		COG0243	Protein YdeP
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01724	CDS	903	oxyR_2			Hydrogen peroxide-inducible genes activator
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01725	CDS	1071	rbsR_2		COG1609	Ribose operon repressor
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01726	CDS	1311	exuT_1			Hexuronate transporter
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01727	CDS	2376		2.4.1.161	COG1501	Oligosaccharide 4-alpha-D-glucosyltransferase
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01728	CDS	789	fabI	1.3.1.9	COG0623	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01729	CDS	816	sapF		COG4167	Peptide transport system ATP-binding protein SapF
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01730	CDS	993	sapD		COG4170	Peptide transport system ATP-binding protein SapD
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01731	CDS	891	sapC		COG4171	Peptide transport system permease protein SapC
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01732	CDS	966	sapB		COG4168	Putrescine export system permease protein SapB
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01733	CDS	1734	sapA		COG4166	Peptide transport periplasmic protein SapA
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01734	CDS	1539	celV	3.2.1.4	COG2730	Endoglucanase 5
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01735	CDS	990	pspF		COG1221	Psp operon transcriptional activator
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01736	CDS	666	pspA		COG1842	Phage shock protein A
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01737	CDS	225	pspB			Phage shock protein B
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01738	CDS	366	pspC		COG1983	Phage shock protein C
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01739	CDS	1398	ycjX		COG3106	putative protein YcjX
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01740	CDS	1044				hypothetical protein
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01741	CDS	1545	dapE_4	3.5.1.18		Succinyl-diaminopimelate desuccinylase
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01742	CDS	1569	tyrR			Transcriptional regulatory protein TyrR
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01743	CDS	609				hypothetical protein
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01744	CDS	504	tpx	1.11.1.15	COG2077	Thiol peroxidase
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01745	CDS	1617	mppA		COG4166	Periplasmic murein peptide-binding protein
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01746	CDS	984	zntB		COG0598	Zinc transport protein ZntB
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01747	CDS	129				hypothetical protein
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01748	CDS	936	ttcA	2.8.1.-	COG0037	tRNA-cytidine(32) 2-sulfurtransferase
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01749	CDS	1116	yesR_1	3.2.1.172	COG4225	Unsaturated rhamnogalacturonyl hydrolase YesR
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01750	CDS	1287	yesO_1		COG1653	Putative ABC transporter substrate-binding protein YesO
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01751	CDS	1014	lgoD	1.1.1.414	COG1063	L-galactonate-5-dehydrogenase
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01752	CDS	924	lgoR		COG1802	putative HTH-type transcriptional regulator LgoR
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01753	CDS	288				hypothetical protein
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01754	CDS	993	ldhA	1.1.1.28	COG1052	D-lactate dehydrogenase
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01755	CDS	1554	aer_1		COG0840	Aerotaxis receptor
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01756	CDS	606	azoR_1	1.7.1.17	COG1182	FMN-dependent NADH-azoreductase
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01757	CDS	3888				hypothetical protein
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01758	CDS	240	asr			Acid shock protein
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01759	CDS	1308	rstB	2.7.13.3		Sensor protein RstB
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01760	CDS	738	rstA		COG0745	Transcriptional regulatory protein RstA
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01761	CDS	411				hypothetical protein
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01762	CDS	1704	dauA_1		COG0659	C4-dicarboxylic acid transporter DauA
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01763	CDS	156				hypothetical protein
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01764	CDS	1095	chaA		COG0387	Sodium-potassium/proton antiporter ChaA
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01765	CDS	801	viuB_1		COG2375	Vibriobactin utilization protein ViuB
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01766	CDS	681	chaC	4.3.2.7	COG3703	Glutathione-specific gamma-glutamylcyclotransferase
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01767	CDS	1044				hypothetical protein
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01768	CDS	1269				hypothetical protein
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01769	CDS	651	narL		COG2197	Nitrate/nitrite response regulator protein NarL
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01770	CDS	1185	narX	2.7.13.3		Nitrate/nitrite sensor protein NarX
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01771	CDS	612				hypothetical protein
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01772	CDS	1434	narK		COG2223	Nitrate/nitrite transporter NarK
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01773	CDS	3777	narG	1.7.5.1	COG5013	Respiratory nitrate reductase 1 alpha chain
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01774	CDS	1566	narH	1.7.5.1	COG1140	Respiratory nitrate reductase 1 beta chain
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01775	CDS	720	narJ		COG2180	Nitrate reductase molybdenum cofactor assembly chaperone NarJ
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01776	CDS	705	narI	1.7.5.1	COG2181	Respiratory nitrate reductase 1 gamma chain
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01777	CDS	420	umuD	3.4.21.-	COG1974	Protein UmuD
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01778	CDS	1266	umuC		COG0389	Protein UmuC
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01779	CDS	846	cho	3.1.25.-	COG0322	Excinuclease cho
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01780	CDS	249				hypothetical protein
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01781	CDS	1095	btuD_8	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01782	CDS	1494	gabR_2		COG1167	HTH-type transcriptional regulatory protein GabR
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01783	CDS	1266	puuE	2.6.1.19	COG0160	4-aminobutyrate aminotransferase PuuE
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01784	CDS	1473	gabD_2	1.2.1.79	COG1012	Succinate-semialdehyde dehydrogenase [NADP(+)] GabD
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01785	CDS	1080				hypothetical protein
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01786	CDS	1269				hypothetical protein
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01787	CDS	819	ydcV_2			Inner membrane ABC transporter permease protein YdcV
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01788	CDS	735	fabG_3	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01789	CDS	1122	thrB_1	2.7.1.39		Homoserine kinase
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01790	CDS	1290	davT	2.6.1.48	COG0160	5-aminovalerate aminotransferase DavT
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01791	CDS	1023	metN_1	3.6.3.-	COG1135	Methionine import ATP-binding protein MetN
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01792	CDS	660	metP		COG2011	Methionine import system permease protein MetP
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01793	CDS	1113	menC_2	4.2.1.113	COG4948	o-succinylbenzoate synthase
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01794	CDS	825	metQ_2		COG1464	D-methionine-binding lipoprotein MetQ
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01795	CDS	399				hypothetical protein
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01796	CDS	1110	frmA	1.1.1.284	COG1062	S-(hydroxymethyl)glutathione dehydrogenase
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01797	CDS	276	frmR		COG1937	Transcriptional repressor FrmR
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01798	CDS	1419	dapE_5	3.5.1.18		Succinyl-diaminopimelate desuccinylase
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01799	CDS	927	hdfR_3			HTH-type transcriptional regulator HdfR
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01800	CDS	1080	yscU			Yop proteins translocation protein U
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01801	CDS	801	spaR		COG4791	Surface presentation of antigens protein SpaR
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01802	CDS	261				hypothetical protein
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01803	CDS	654	spaP		COG4790	Surface presentation of antigens protein SpaP
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01804	CDS	1161				hypothetical protein
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01805	CDS	546				hypothetical protein
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01806	CDS	438				hypothetical protein
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01807	CDS	1368	hrcN	7.1.2.2	COG1157	Type III secretion ATP synthase HrcN
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01808	CDS	930				hypothetical protein
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01809	CDS	2103	invA		COG4789	Invasion protein InvA
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01810	CDS	1209				hypothetical protein
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01811	CDS	534				hypothetical protein
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01812	CDS	1581				hypothetical protein
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01813	CDS	642	nreC		COG2197	Oxygen regulatory protein NreC
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01814	CDS	1056	dctD			C4-dicarboxylate transport transcriptional regulatory protein DctD
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01815	CDS	1590	pdeB	3.1.4.52	COG4943	putative cyclic di-GMP phosphodiesterase PdeB
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01816	CDS	207				hypothetical protein
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01817	CDS	372				hypothetical protein
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01818	CDS	768				hypothetical protein
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01819	CDS	633				hypothetical protein
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01820	CDS	600	atpE_1			V-type proton ATPase subunit E
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01821	CDS	225				hypothetical protein
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01822	CDS	378				hypothetical protein
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01823	CDS	2070	sctC_1			Type 3 secretion system secretin
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01824	CDS	192				hypothetical protein
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01825	CDS	348				hypothetical protein
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01826	CDS	1059				hypothetical protein
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01827	CDS	4884				hypothetical protein
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01828	CDS	423				hypothetical protein
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01829	CDS	666	mcbR		COG1802	HTH-type transcriptional regulator McbR
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01830	CDS	1665	shlB			Hemolysin transporter protein ShlB
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01831	CDS	14985				hypothetical protein
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01832	CDS	258				hypothetical protein
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01833	CDS	1707	pelW_1	4.2.2.9		Pectate disaccharide-lyase
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01834	CDS	804				hypothetical protein
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01835	CDS	819	kdgM_2			Oligogalacturonate-specific porin KdgM
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01836	CDS	1803	atzF	3.5.1.54		Allophanate hydrolase
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01837	CDS	3615	carB_2			Carbamoyl-phosphate synthase large chain
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01838	CDS	759	rspR		COG1802	HTH-type transcriptional repressor RspR
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01839	CDS	1269	amiC_4			Aliphatic amidase expression-regulating protein
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01840	CDS	1575				hypothetical protein
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01841	CDS	1077				hypothetical protein
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01842	CDS	822	lptB_4	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01843	CDS	699	livF_4		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01844	CDS	1008				hypothetical protein
Pectobacterium_cacticida_CFBP3628_GCF_036885195_1_01845	CDS	924	nodD2_1			Nodulation protein D 2
