locus_tag	ftype	length_bp	gene	EC_number	COG	product
Sodalis_sp_TME1_GCA_001879235_1_01633	CDS	1098		1.17.1.9		Formate dehydrogenase
Sodalis_sp_TME1_GCA_001879235_1_01634	CDS	183				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01635	CDS	165				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01636	CDS	126				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01637	CDS	1134	mdtG			Multidrug resistance protein MdtG
Sodalis_sp_TME1_GCA_001879235_1_01638	CDS	984	lpxL	2.3.1.241	COG1560	Lipid A biosynthesis lauroyltransferase
Sodalis_sp_TME1_GCA_001879235_1_01639	CDS	846	namA	1.6.99.1	COG1902	NADPH dehydrogenase
Sodalis_sp_TME1_GCA_001879235_1_01640	CDS	1056				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01641	CDS	690	solA	1.5.3.-	COG0665	N-methyl-L-tryptophan oxidase
Sodalis_sp_TME1_GCA_001879235_1_01642	CDS	228				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01643	CDS	360				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01644	CDS	942				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01645	CDS	168				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01646	CDS	357	frdD		COG3080	Fumarate reductase subunit D
Sodalis_sp_TME1_GCA_001879235_1_01647	CDS	408	frdC		COG3029	Fumarate reductase subunit C
Sodalis_sp_TME1_GCA_001879235_1_01648	CDS	741	frdB	1.3.5.1	COG0479	Fumarate reductase iron-sulfur subunit
Sodalis_sp_TME1_GCA_001879235_1_01649	CDS	480	frdA	1.3.5.4		Fumarate reductase flavoprotein subunit
Sodalis_sp_TME1_GCA_001879235_1_01650	CDS	321				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01651	CDS	384				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01652	CDS	237				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01653	CDS	258				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01654	CDS	840	hcaB_2	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
Sodalis_sp_TME1_GCA_001879235_1_01655	CDS	810	hmuV	3.6.3.-	COG4559	Hemin import ATP-binding protein HmuV
Sodalis_sp_TME1_GCA_001879235_1_01656	CDS	639	hmuU		COG0609	Hemin transport system permease protein HmuU
Sodalis_sp_TME1_GCA_001879235_1_01657	CDS	291				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01658	CDS	423				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01659	CDS	483	spaS_2		COG1377	Surface presentation of antigens protein SpaS
Sodalis_sp_TME1_GCA_001879235_1_01660	CDS	951	ampG		COG0477	Anhydromuropeptide permease
Sodalis_sp_TME1_GCA_001879235_1_01661	CDS	936	cyoA		COG1622	Cytochrome bo(3) ubiquinol oxidase subunit 2
Sodalis_sp_TME1_GCA_001879235_1_01662	CDS	1995	cyoB	7.1.1.3	COG0843	Cytochrome bo(3) ubiquinol oxidase subunit 1
Sodalis_sp_TME1_GCA_001879235_1_01663	CDS	615	cyoC		COG1845	Cytochrome bo(3) ubiquinol oxidase subunit 3
Sodalis_sp_TME1_GCA_001879235_1_01664	CDS	333	cyoD		COG3125	Cytochrome bo(3) ubiquinol oxidase subunit 4
Sodalis_sp_TME1_GCA_001879235_1_01665	CDS	891	cyoE	2.5.1.141	COG0109	Protoheme IX farnesyltransferase
Sodalis_sp_TME1_GCA_001879235_1_01666	CDS	417				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01667	CDS	708	yajR		COG0477	Inner membrane transport protein YajR
Sodalis_sp_TME1_GCA_001879235_1_01668	CDS	438				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01669	CDS	672				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01670	CDS	996				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01671	CDS	528	tpd		COG3470	34 kDa membrane antigen
Sodalis_sp_TME1_GCA_001879235_1_01672	CDS	918				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01673	CDS	513	pepT_3	3.4.11.4	COG2195	Peptidase T
Sodalis_sp_TME1_GCA_001879235_1_01674	CDS	492	argA	2.3.1.1	COG0548	Amino-acid acetyltransferase
Sodalis_sp_TME1_GCA_001879235_1_01675	CDS	2070	ptrB	3.4.21.83	COG1770	Protease 2
Sodalis_sp_TME1_GCA_001879235_1_01676	CDS	900	yebF			Protein YebF
Sodalis_sp_TME1_GCA_001879235_1_01677	CDS	1140	purT	2.1.2.-	COG0027	Formate-dependent phosphoribosylglycinamide formyltransferase
Sodalis_sp_TME1_GCA_001879235_1_01678	CDS	330				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01679	CDS	708		6.3.4.12		Glutamate--methylamine ligase
Sodalis_sp_TME1_GCA_001879235_1_01680	CDS	270	ybaL		COG1226	Putative cation/proton antiporter YbaL
Sodalis_sp_TME1_GCA_001879235_1_01681	CDS	1188	kefB			Glutathione-regulated potassium-efflux system protein KefB
Sodalis_sp_TME1_GCA_001879235_1_01682	CDS	483	ybaK	4.2.-.-	COG2606	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK
Sodalis_sp_TME1_GCA_001879235_1_01683	CDS	498				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01684	CDS	309				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01685	CDS	540	copA_2	7.2.2.8	COG2217	Copper-exporting P-type ATPase
Sodalis_sp_TME1_GCA_001879235_1_01686	CDS	198	flgA_1		COG1261	Flagella basal body P-ring formation protein FlgA
Sodalis_sp_TME1_GCA_001879235_1_01687	CDS	297	flgM		COG2747	Negative regulator of flagellin synthesis
Sodalis_sp_TME1_GCA_001879235_1_01688	CDS	441	flgN		COG3418	Flagella synthesis protein FlgN
Sodalis_sp_TME1_GCA_001879235_1_01689	CDS	297	ihfA		COG0776	Integration host factor subunit alpha
Sodalis_sp_TME1_GCA_001879235_1_01690	CDS	1596	pheT_1	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
Sodalis_sp_TME1_GCA_001879235_1_01691	CDS	900	pheT_2	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
Sodalis_sp_TME1_GCA_001879235_1_01692	CDS	684	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
Sodalis_sp_TME1_GCA_001879235_1_01693	CDS	357	rplT		COG0292	50S ribosomal protein L20
Sodalis_sp_TME1_GCA_001879235_1_01694	CDS	198	rpmI		COG0291	50S ribosomal protein L35
Sodalis_sp_TME1_GCA_001879235_1_01695	CDS	342	infC		COG0290	Translation initiation factor IF-3
Sodalis_sp_TME1_GCA_001879235_1_01696	CDS	1929	thrS	6.1.1.3	COG0441	Threonine--tRNA ligase
Sodalis_sp_TME1_GCA_001879235_1_01697	CDS	453				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01698	CDS	186				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01699	CDS	759				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01700	CDS	255				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01701	CDS	696	copA_3	7.2.2.8	COG2217	Copper-exporting P-type ATPase
Sodalis_sp_TME1_GCA_001879235_1_01702	CDS	1101				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01703	CDS	252				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01704	CDS	438	xylH		COG4214	Xylose transport system permease protein XylH
Sodalis_sp_TME1_GCA_001879235_1_01705	CDS	975		2.7.1.101	COG0524	Tagatose kinase
Sodalis_sp_TME1_GCA_001879235_1_01706	CDS	1302	gatZ		COG4573	D-tagatose-1,6-bisphosphate aldolase subunit GatZ
Sodalis_sp_TME1_GCA_001879235_1_01707	CDS	1797				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01708	CDS	735			COG2200	putative signaling protein
Sodalis_sp_TME1_GCA_001879235_1_01709	CDS	507				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01710	CDS	606				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01711	CDS	804	ribX			Riboflavin transport system permease protein RibX
Sodalis_sp_TME1_GCA_001879235_1_01712	CDS	231	nrtD	7.3.2.4	COG1116	Nitrate import ATP-binding protein NrtD
Sodalis_sp_TME1_GCA_001879235_1_01713	CDS	297	ssuB_2	3.6.3.-	COG1116	Aliphatic sulfonates import ATP-binding protein SsuB
Sodalis_sp_TME1_GCA_001879235_1_01714	CDS	237	hemB	4.2.1.24	COG0113	Delta-aminolevulinic acid dehydratase
Sodalis_sp_TME1_GCA_001879235_1_01715	CDS	687		1.11.1.15	COG0450	Peroxiredoxin
Sodalis_sp_TME1_GCA_001879235_1_01716	CDS	393				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01717	CDS	528				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01718	CDS	1110	mnmA	2.8.1.13	COG0482	tRNA-specific 2-thiouridylase MnmA
Sodalis_sp_TME1_GCA_001879235_1_01719	CDS	393	nudJ	3.6.1.-	COG0494	Phosphatase NudJ
Sodalis_sp_TME1_GCA_001879235_1_01720	CDS	396				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01721	CDS	921				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01722	CDS	648	gfcB			putative lipoprotein GfcB
Sodalis_sp_TME1_GCA_001879235_1_01723	CDS	267				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01724	CDS	1650	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
Sodalis_sp_TME1_GCA_001879235_1_01725	CDS	366				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01726	CDS	684	lysC	2.7.2.4	COG0527	Lysine-sensitive aspartokinase 3
Sodalis_sp_TME1_GCA_001879235_1_01727	CDS	357	hisS_2	6.1.1.21	COG0124	Histidine--tRNA ligase
Sodalis_sp_TME1_GCA_001879235_1_01728	CDS	378				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01729	CDS	738	farB			Fatty acid resistance protein FarB
Sodalis_sp_TME1_GCA_001879235_1_01730	CDS	561	emrB_2			Multidrug export protein EmrB
Sodalis_sp_TME1_GCA_001879235_1_01731	CDS	546				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01732	CDS	390				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01733	CDS	945	ttgF			Toluene efflux pump outer membrane protein TtgF
Sodalis_sp_TME1_GCA_001879235_1_01734	CDS	402				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01735	CDS	192				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01736	CDS	201				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01737	CDS	435				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01738	CDS	336				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01739	CDS	249				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01740	CDS	252				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01741	CDS	435	slyA_3			Transcriptional regulator SlyA
Sodalis_sp_TME1_GCA_001879235_1_01742	CDS	468	slyB		COG3133	Outer membrane lipoprotein SlyB
Sodalis_sp_TME1_GCA_001879235_1_01743	CDS	822	anmK_1	2.7.1.170	COG2377	Anhydro-N-acetylmuramic acid kinase
Sodalis_sp_TME1_GCA_001879235_1_01744	CDS	348	anmK_2	2.7.1.170	COG2377	Anhydro-N-acetylmuramic acid kinase
Sodalis_sp_TME1_GCA_001879235_1_01745	CDS	324				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01746	CDS	651	pdxH	1.4.3.5	COG0259	Pyridoxine/pyridoxamine 5'-phosphate oxidase
Sodalis_sp_TME1_GCA_001879235_1_01747	CDS	1275	tyrS	6.1.1.1	COG0162	Tyrosine--tRNA ligase
Sodalis_sp_TME1_GCA_001879235_1_01748	CDS	864	pdxY	2.7.1.35	COG2240	Pyridoxal kinase PdxY
Sodalis_sp_TME1_GCA_001879235_1_01749	CDS	246				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01750	CDS	2274	mfd_2	3.6.4.-	COG1197	Transcription-repair-coupling factor
Sodalis_sp_TME1_GCA_001879235_1_01751	CDS	1899	cadA	3.6.3.3		Cadmium-transporting ATPase
Sodalis_sp_TME1_GCA_001879235_1_01752	CDS	507		4.1.2.-		phosphoketolase
Sodalis_sp_TME1_GCA_001879235_1_01753	CDS	336	xpkA	4.1.2.9		Xylulose-5-phosphate phosphoketolase
Sodalis_sp_TME1_GCA_001879235_1_01754	CDS	1380	xfp	4.1.2.22		Xylulose-5-phosphate/fructose-6-phosphate phosphoketolase
Sodalis_sp_TME1_GCA_001879235_1_01755	CDS	495				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01756	CDS	222				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01757	CDS	1377	trkA		COG0569	Trk system potassium uptake protein TrkA
Sodalis_sp_TME1_GCA_001879235_1_01758	CDS	462	mscL		COG1970	Large-conductance mechanosensitive channel
Sodalis_sp_TME1_GCA_001879235_1_01759	CDS	264				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01760	CDS	384				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01761	CDS	393				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01762	CDS	366				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01763	CDS	912	fhuE_1		COG4773	FhuE receptor
Sodalis_sp_TME1_GCA_001879235_1_01764	CDS	1407	fhuE_2		COG4773	FhuE receptor
Sodalis_sp_TME1_GCA_001879235_1_01765	CDS	1020				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01766	CDS	456	iscS	2.8.1.7	COG1104	Cysteine desulfurase IscS
Sodalis_sp_TME1_GCA_001879235_1_01767	CDS	675	pepB_1	3.4.11.23	COG0260	Peptidase B
Sodalis_sp_TME1_GCA_001879235_1_01768	CDS	663	pepB_2	3.4.11.23	COG0260	Peptidase B
Sodalis_sp_TME1_GCA_001879235_1_01769	CDS	339				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01770	CDS	549	zapC			Cell division protein ZapC
Sodalis_sp_TME1_GCA_001879235_1_01771	CDS	1011	pyrD	1.3.5.2	COG0167	Dihydroorotate dehydrogenase (quinone)
Sodalis_sp_TME1_GCA_001879235_1_01772	CDS	144	pepN	3.4.11.2	COG0308	Aminopeptidase N
Sodalis_sp_TME1_GCA_001879235_1_01773	CDS	288				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01774	CDS	795				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01775	CDS	336				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01776	CDS	1209	pncB	6.3.4.21	COG1488	Nicotinate phosphoribosyltransferase
Sodalis_sp_TME1_GCA_001879235_1_01777	CDS	1401	asnS	6.1.1.22	COG0017	Asparagine--tRNA ligase
Sodalis_sp_TME1_GCA_001879235_1_01778	CDS	1113	ompF_1		COG3203	Outer membrane porin F
Sodalis_sp_TME1_GCA_001879235_1_01779	CDS	1191	aspC	2.6.1.1	COG1448	Aspartate aminotransferase
Sodalis_sp_TME1_GCA_001879235_1_01780	CDS	849	gloB_1	3.1.2.6		Hydroxyacylglutathione hydrolase
Sodalis_sp_TME1_GCA_001879235_1_01781	CDS	417				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01782	CDS	903	xerC_2			Tyrosine recombinase XerC
Sodalis_sp_TME1_GCA_001879235_1_01783	tRNA	90				tRNA-Ser(cga)
Sodalis_sp_TME1_GCA_001879235_1_01784	CDS	810	mtfA		COG3228	Protein MtfA
Sodalis_sp_TME1_GCA_001879235_1_01785	tRNA	76				tRNA-Asn(gtt)
Sodalis_sp_TME1_GCA_001879235_1_01786	CDS	123				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01787	CDS	204				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01788	tRNA	85				tRNA-Tyr(gta)
Sodalis_sp_TME1_GCA_001879235_1_01789	CDS	849	purU	3.5.1.10	COG0788	Formyltetrahydrofolate deformylase
Sodalis_sp_TME1_GCA_001879235_1_01790	CDS	465				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01791	CDS	1014	rssB		COG0784	Regulator of RpoS
Sodalis_sp_TME1_GCA_001879235_1_01792	CDS	903	galU	2.7.7.9	COG1210	UTP--glucose-1-phosphate uridylyltransferase
Sodalis_sp_TME1_GCA_001879235_1_01793	CDS	1377	tuaD	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase TuaD
Sodalis_sp_TME1_GCA_001879235_1_01794	CDS	1008	wbgU	5.1.3.7		UDP-N-acetylglucosamine 4-epimerase
Sodalis_sp_TME1_GCA_001879235_1_01795	tRNA	75				tRNA-Arg(cct)
Sodalis_sp_TME1_GCA_001879235_1_01796	CDS	1167	intS		COG0582	Prophage integrase IntS
Sodalis_sp_TME1_GCA_001879235_1_01797	CDS	456				ISNCY family transposase ISSen7
Sodalis_sp_TME1_GCA_001879235_1_01798	CDS	870				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01799	CDS	225				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01800	CDS	999				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01801	CDS	654				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01802	CDS	723				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01803	CDS	1371	flgK_1		COG1256	Flagellar hook-associated protein 1
Sodalis_sp_TME1_GCA_001879235_1_01804	CDS	960	flgL_1		COG1344	Flagellar hook-associated protein 3
Sodalis_sp_TME1_GCA_001879235_1_01805	CDS	714	fliR_1		COG1684	Flagellar biosynthetic protein FliR
Sodalis_sp_TME1_GCA_001879235_1_01806	CDS	270	fliQ_1		COG1987	Flagellar biosynthetic protein FliQ
Sodalis_sp_TME1_GCA_001879235_1_01807	CDS	561	fliP_1		COG1338	Flagellar biosynthetic protein FliP
Sodalis_sp_TME1_GCA_001879235_1_01808	CDS	417	fliN		COG1886	Flagellar motor switch protein FliN
Sodalis_sp_TME1_GCA_001879235_1_01809	CDS	852	fliM_1		COG1868	Flagellar motor switch protein FliM
Sodalis_sp_TME1_GCA_001879235_1_01810	CDS	480				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01811	CDS	432				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01812	CDS	255				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01813	CDS	906	xylA	5.3.1.5	COG2115	Xylose isomerase
Sodalis_sp_TME1_GCA_001879235_1_01814	CDS	486				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01815	CDS	924	rob_1		COG2207	Right origin-binding protein
Sodalis_sp_TME1_GCA_001879235_1_01816	CDS	1092	ompF_2		COG3203	Outer membrane porin F
Sodalis_sp_TME1_GCA_001879235_1_01817	CDS	1431				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01818	CDS	831				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01819	CDS	747				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01820	CDS	489				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01821	CDS	612				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01822	CDS	2301	ydeP_1		COG0243	Protein YdeP
Sodalis_sp_TME1_GCA_001879235_1_01823	CDS	1599	malX		COG1263	PTS system maltose-specific EIICB component
Sodalis_sp_TME1_GCA_001879235_1_01824	CDS	930	hdfR_2			HTH-type transcriptional regulator HdfR
Sodalis_sp_TME1_GCA_001879235_1_01825	CDS	789	fabI	1.3.1.9	COG0623	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI
Sodalis_sp_TME1_GCA_001879235_1_01826	CDS	813	sapF		COG4167	Putrescine export system ATP-binding protein SapF
Sodalis_sp_TME1_GCA_001879235_1_01827	CDS	993	sapD		COG4170	Peptide transport system ATP-binding protein SapD
Sodalis_sp_TME1_GCA_001879235_1_01828	CDS	480	sapC		COG4171	Putrescine export system permease protein SapC
Sodalis_sp_TME1_GCA_001879235_1_01829	CDS	486				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01830	CDS	438				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01831	CDS	567				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01832	CDS	693	yigL	3.1.3.74	COG0561	Pyridoxal phosphate phosphatase YigL
Sodalis_sp_TME1_GCA_001879235_1_01833	CDS	996	pldB	3.1.1.5	COG2267	Lysophospholipase L2
Sodalis_sp_TME1_GCA_001879235_1_01834	CDS	357				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01835	CDS	261	rhtC		COG1280	Threonine efflux protein
Sodalis_sp_TME1_GCA_001879235_1_01836	CDS	291	carA_2	6.3.5.5	COG0505	Carbamoyl-phosphate synthase small chain
Sodalis_sp_TME1_GCA_001879235_1_01837	CDS	822	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
Sodalis_sp_TME1_GCA_001879235_1_01838	CDS	264	ubiF	1.14.99.60	COG0654	3-demethoxyubiquinol 3-hydroxylase
Sodalis_sp_TME1_GCA_001879235_1_01839	CDS	1878				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01840	tRNA	75				tRNA-Gln(ctg)
Sodalis_sp_TME1_GCA_001879235_1_01841	tRNA	77				tRNA-Met(cat)
Sodalis_sp_TME1_GCA_001879235_1_01842	tRNA	76				tRNA-Gln(ttg)
Sodalis_sp_TME1_GCA_001879235_1_01843	tRNA	75				tRNA-Gln(ttg)
Sodalis_sp_TME1_GCA_001879235_1_01844	tRNA	85				tRNA-Leu(tag)
Sodalis_sp_TME1_GCA_001879235_1_01845	tRNA	77				tRNA-Met(cat)
Sodalis_sp_TME1_GCA_001879235_1_01846	CDS	1101	asnB	6.3.5.4	COG0367	Asparagine synthetase B [glutamine-hydrolyzing]
Sodalis_sp_TME1_GCA_001879235_1_01847	CDS	189				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01848	CDS	315				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01849	CDS	1239	nagC		COG1940	N-acetylglucosamine repressor
Sodalis_sp_TME1_GCA_001879235_1_01850	CDS	1143	nagA	3.5.1.25	COG1820	N-acetylglucosamine-6-phosphate deacetylase
Sodalis_sp_TME1_GCA_001879235_1_01851	CDS	804	nagB	3.5.99.6	COG0363	Glucosamine-6-phosphate deaminase
Sodalis_sp_TME1_GCA_001879235_1_01852	CDS	1932	nagE		COG1263	PTS system N-acetylglucosamine-specific EIICBA component
Sodalis_sp_TME1_GCA_001879235_1_01853	CDS	1668	glnS	6.1.1.18	COG0008	Glutamine--tRNA ligase
Sodalis_sp_TME1_GCA_001879235_1_01854	CDS	264				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01855	CDS	1284	sdaC		COG0814	Serine transporter
Sodalis_sp_TME1_GCA_001879235_1_01856	CDS	633	dacC	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacC
Sodalis_sp_TME1_GCA_001879235_1_01857	CDS	321				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01858	CDS	369				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01859	CDS	969				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01860	CDS	525				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01861	CDS	276				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01862	CDS	348				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01863	CDS	726				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01864	CDS	255				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01865	CDS	270				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01866	CDS	216				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01867	CDS	870	rob_2		COG2207	Right origin-binding protein
Sodalis_sp_TME1_GCA_001879235_1_01868	CDS	330				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01869	CDS	318				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01870	CDS	192	hemS		COG3720	Hemin transport protein HemS
Sodalis_sp_TME1_GCA_001879235_1_01871	CDS	222				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01872	CDS	759	dpnM	2.1.1.72		Modification methylase DpnIIA
Sodalis_sp_TME1_GCA_001879235_1_01873	CDS	774				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01874	CDS	732	tagH	7.5.2.4		Teichoic acids export ATP-binding protein TagH
Sodalis_sp_TME1_GCA_001879235_1_01875	CDS	939	fcl	1.1.1.271	COG0451	GDP-L-fucose synthase
Sodalis_sp_TME1_GCA_001879235_1_01876	CDS	1251				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01877	CDS	441				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01878	CDS	903				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01879	CDS	378	kbaY_2	4.1.2.40	COG0191	D-tagatose-1,6-bisphosphate aldolase subunit KbaY
Sodalis_sp_TME1_GCA_001879235_1_01880	CDS	171				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01881	CDS	1413	fruA_1		COG1299	PTS system fructose-specific EIIB'BC component
Sodalis_sp_TME1_GCA_001879235_1_01882	CDS	474	manP_1		COG1299	PTS system mannose-specific EIIBCA component
Sodalis_sp_TME1_GCA_001879235_1_01883	CDS	1533	manR_1		COG1762	Transcriptional regulator ManR
Sodalis_sp_TME1_GCA_001879235_1_01884	CDS	840	RBKS_1	2.7.1.15		Ribokinase
Sodalis_sp_TME1_GCA_001879235_1_01885	CDS	828	nimR			HTH-type transcriptional regulator NimR
Sodalis_sp_TME1_GCA_001879235_1_01886	CDS	642	eda		COG0800	KHG/KDPG aldolase
Sodalis_sp_TME1_GCA_001879235_1_01887	CDS	1476	zwf	1.1.1.49	COG0364	Glucose-6-phosphate 1-dehydrogenase
Sodalis_sp_TME1_GCA_001879235_1_01888	CDS	195	hexR_3		COG1737	HTH-type transcriptional regulator HexR
Sodalis_sp_TME1_GCA_001879235_1_01889	CDS	393	hexR_4		COG1737	HTH-type transcriptional regulator HexR
Sodalis_sp_TME1_GCA_001879235_1_01890	CDS	888				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01891	CDS	411	nudK	3.6.1.-		GDP-mannose pyrophosphatase NudK
Sodalis_sp_TME1_GCA_001879235_1_01892	CDS	222	mdtF		COG0841	Multidrug resistance protein MdtF
Sodalis_sp_TME1_GCA_001879235_1_01893	CDS	2934	acrB_1		COG0841	Multidrug efflux pump subunit AcrB
Sodalis_sp_TME1_GCA_001879235_1_01894	CDS	459	yffB		COG1393	Protein YffB
Sodalis_sp_TME1_GCA_001879235_1_01895	CDS	684	dapE	3.5.1.18	COG0624	Succinyl-diaminopimelate desuccinylase
Sodalis_sp_TME1_GCA_001879235_1_01896	CDS	276				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01897	CDS	186				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01898	CDS	618				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01899	CDS	231				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01900	CDS	345				hypothetical protein
